3.2038,3.4635,3.1237,3.2986,3.309,3.3824,3.2854,3.417,3.1723,2.819,3.1278,3.292,3.2842,3.2118,3.1653,3.2462,3.2099,3.2637,3.1343,3.163,3.4358,3.2319,3.1269,3.079,3.1364,3.2794,3.1206,3.1274,3.2668,3.2587,3.2447,3.4608,3.1622,3.3299,3.1378,3.1502,3.3435,3.3618,3.1774,3.2881,2.99,3.278,3.1273,3.1924,3.0591,3.2407,3.361,2.9791,3.039,3.5849,3.116,3.3753,3.1858,3.0866,2.6498,3.0859,3.0444,2.9465,2.5249,2.9901,2.9386,3.3426,3.1935,3.391,3.2152,3.3885,3.0977,3.0602,2.8011,3.0818,2.6396,3.8239,3.2996,3.1553,3.1364,3.1439,3.2664,3.2633,3.2159,3.1749,3.0204,3.963,3.9427,3.0305,3.1822,3.3815,3.8843,3.2201,3.6002,3.6054,3.4695,3.8527,2.6615,2.8063,2.4524,4.1837
2.6997,3.0102,2.6796,2.8521,2.9146,2.9442,2.8387,2.8628,2.7499,2.5064,2.7269,2.9334,2.8991,2.7428,2.7942,2.8295,2.874,2.8628,2.7855,2.8591,3.0452,2.7858,2.7182,2.6517,2.7056,2.9187,2.7616,2.7735,2.8288,2.8046,2.8464,2.9888,2.7809,2.8937,2.8195,2.7651,2.9572,2.9245,2.7562,2.8294,2.6326,2.8824,2.7658,2.8311,2.6382,2.778,2.9529,2.4947,2.6087,3.1616,2.8334,2.9457,2.7611,2.5888,2.2336,2.6544,2.649,2.6155,2.1443,2.5639,2.5491,2.8685,2.7744,2.9779,2.7532,2.9935,2.7185,2.7093,2.3999,2.6249,2.2399,3.1645,2.8766,2.7884,2.7492,2.8865,2.8584,2.814,2.7994,2.7447,2.5994,3.3455,3.3237,2.6337,2.713,2.8861,3.2724,2.7186,3.0365,3.05,2.9659,3.4986,2.7133,2.7429,2.541,3.5145
2.8938,3.119,2.8338,2.9945,3.0004,3.0752,2.9753,3.1044,2.8526,2.5355,2.8303,2.9523,2.9808,2.9101,2.8454,2.9369,2.8955,2.9434,2.8206,2.8452,3.0954,2.943,2.808,2.7866,2.8347,2.9899,2.8296,2.7921,2.962,2.9631,2.9435,3.116,2.8593,3.0163,2.8416,2.843,2.9936,3.0475,2.8847,2.9577,2.7204,2.9563,2.822,2.866,2.7248,2.9365,3.0424,2.6997,2.7682,3.2457,2.8192,3.0403,2.8652,2.7956,2.3725,2.8105,2.7669,2.6485,2.3003,2.7008,2.64,3.0441,2.8943,3.056,2.9136,3.0476,2.7866,2.7693,2.527,2.8119,2.374,3.4597,2.9881,2.8893,2.8287,2.8161,2.9665,2.9538,2.9282,2.8837,2.7544,3.5862,3.5666,2.7478,2.9004,3.0791,3.5077,2.9241,3.2668,3.2794,3.1479,3.3089,2.2831,2.4126,2.0374,3.6533
2.6412,2.8797,2.5824,2.7331,2.7955,2.85,2.7288,2.8129,2.6534,2.362,2.6238,2.8052,2.7796,2.6461,2.6714,2.7262,2.7641,2.7381,2.6689,2.7174,2.91,2.687,2.6059,2.5573,2.6078,2.7906,2.6552,2.6331,2.7056,2.7057,2.7232,2.8882,2.6612,2.7782,2.6996,2.6249,2.8134,2.8174,2.6372,2.7187,2.5221,2.7539,2.6446,2.6869,2.5014,2.663,2.831,2.4143,2.5237,3.0126,2.6955,2.8063,2.6283,2.4656,2.1343,2.5533,2.5582,2.4982,2.0537,2.4457,2.4048,2.7663,2.6536,2.8464,2.6536,2.861,2.5915,2.5768,2.2749,2.5246,2.1418,3.0427,2.7673,2.659,2.6133,2.7186,2.7414,2.7078,2.6848,2.6302,2.4982,3.2055,3.1996,2.5035,2.6071,2.8,3.1497,2.626,2.951,2.9338,2.8457,3.2983,2.5219,2.5673,2.3608,3.4099
3.1251,3.3715,3.0445,3.2136,3.2261,3.2999,3.2004,3.3381,3.0898,2.7348,3.0483,3.2004,3.199,3.1304,3.0868,3.1672,3.1297,3.1811,3.0495,3.0786,3.3444,3.151,3.0445,2.9984,3.0546,3.1987,3.0426,3.0353,3.1773,3.1746,3.1594,3.3726,3.0767,3.2471,3.06,3.0631,3.2544,3.2788,3.0957,3.2031,2.9125,3.1915,3.0443,3.0999,2.9699,3.1596,3.2749,2.9029,2.9592,3.4727,3.0347,3.2686,3.0965,3.0009,2.571,3.0064,2.9628,2.864,2.4515,2.8985,2.8564,3.2544,3.1106,3.3036,3.1336,3.2988,3.0104,2.9742,2.716,2.9985,2.5611,3.7008,3.2165,3.0704,3.0483,3.0557,3.1861,3.1833,3.1381,3.0923,2.933,3.8343,3.8182,2.9367,3.0922,3.3011,3.7627,3.1334,3.4956,3.5023,3.3693,3.7227,2.5859,2.7267,2.3843,4.0497
2.623,2.9116,2.5983,2.7629,2.825,2.8579,2.7495,2.7893,2.6626,2.4092,2.6424,2.8291,2.8056,2.6601,2.709,2.7466,2.784,2.774,2.69,2.7611,2.9433,2.7023,2.6301,2.5673,2.6198,2.8299,2.6764,2.6682,2.7326,2.7172,2.7535,2.8968,2.6867,2.8068,2.7317,2.6688,2.8582,2.8375,2.6699,2.741,2.5479,2.7876,2.6737,2.7256,2.5414,2.6953,2.8596,2.4203,2.5256,3.0326,2.7384,2.8249,2.6643,2.5021,2.151,2.5718,2.5611,2.522,2.067,2.464,2.4599,2.7767,2.6864,2.8831,2.6697,2.8942,2.6215,2.6122,2.3075,2.5387,2.1565,3.036,2.7884,2.6941,2.6517,2.7802,2.7731,2.732,2.7183,2.6578,2.505,3.2064,3.1906,2.5289,2.6184,2.8067,3.143,2.6307,2.9276,2.9427,2.8592,3.3401,2.604,2.6357,2.4398,3.3716
2.7111,2.9483,2.6816,2.8416,2.8886,2.9422,2.8382,2.9228,2.7688,2.4352,2.7324,2.8655,2.89,2.7422,2.8016,2.8592,2.8679,2.8241,2.7709,2.8213,2.9928,2.7884,2.7337,2.7129,2.7247,2.8752,2.7381,2.6993,2.8264,2.8152,2.8397,2.9437,2.7741,2.8772,2.7962,2.7194,2.894,2.8999,2.739,2.8209,2.654,2.8337,2.7389,2.756,2.5704,2.7912,2.919,2.542,2.6326,3.0052,2.7972,2.8058,2.7486,2.5851,2.2677,2.7087,2.7002,2.6099,2.2104,2.5397,2.5591,2.837,2.7729,2.9435,2.7593,2.9391,2.7047,2.6987,2.4036,2.6706,2.2835,3.0701,2.8673,2.7501,2.7054,2.8042,2.828,2.7841,2.8058,2.7797,2.5814,3.2097,3.1935,2.5799,2.7068,2.9198,3.1539,2.741,2.9773,2.9517,2.8698,3.2832,2.6174,2.6703,2.4448,3.3116
7.9054,10.134,10.281,10.682,10.104,9.9941,9.8407,7.9997,10.446,10.761,10.354,10.83,10.493,9.9867,10.393,9.5724,10.298,10.754,10.787,10.733,10.876,10.144,10.619,9.9214,10.235,10.216,10.703,10.888,10.61,9.6572,10.279,9.5549,10.33,10.433,10.46,10.913,10.906,9.7478,10.177,9.9241,10.354,10.591,10.704,10.955,10.813,10.391,10.086,9.7357,10.47,10.408,10.629,10.69,10.535,10.539,10.083,9.4607,9.8509,10.513,9.9213,11.067,10.717,10.289,10.536,9.8552,10.256,10.603,10.721,10.625,10.399,9.7181,10.126,9.436,10.041,10.375,10.852,10.512,10.281,10.07,10.223,9.6842,10.375,9.5101,9.814,10.639,10.07,9.6561,9.5604,9.7175,9.2416,10.23,10.609,8.6085,10.471,10.559,9.8146,7.3134
2.5181,2.4719,2.4419,2.977,2.89,3.0243,2.9455,3.2516,2.4432,1.8872,2.382,2.6057,3.008,2.9971,2.8048,2.9813,2.5447,2.4474,2.3909,2.5366,3.0218,3.073,2.8745,3.0174,2.4184,2.4211,2.2943,2.3302,3.0895,3.1483,2.9103,2.8616,2.3388,2.6371,2.3457,2.3462,2.8612,3.0923,2.839,2.9891,2.1756,2.4243,2.2374,2.2273,2.6208,3.0729,2.9951,2.8107,2.3383,2.6165,2.3699,2.378,2.9488,2.979,2.5334,2.9721,2.5001,2.3306,2.3479,2.1409,2.7154,3.1011,2.9156,3.0111,2.5773,2.5297,2.3008,2.3437,2.7274,3.0921,2.4594,3.7497,2.7104,2.3376,2.2938,2.0396,2.8006,2.9261,2.8207,2.857,2.2159,3.4818,3.5353,2.1583,2.9464,3.2821,3.6662,2.9392,3.0139,2.8324,2.6032,2.0811,2.1504,2.3591,1.806,2.8982
2.5181,2.4719,2.4419,2.977,2.89,3.0243,2.9455,3.2516,2.4432,1.8872,2.382,2.6057,3.008,2.9971,2.8048,2.9813,2.5447,2.4474,2.3909,2.5366,3.0218,3.073,2.8745,3.0174,2.4184,2.4211,2.2943,2.3302,3.0895,3.1483,2.9103,2.8616,2.3388,2.6371,2.3457,2.3462,2.8612,3.0923,2.839,2.9891,2.1756,2.4243,2.2374,2.2273,2.6208,3.0729,2.9951,2.8107,2.3383,2.6165,2.3699,2.378,2.9488,2.979,2.5334,2.9721,2.5001,2.3306,2.3479,2.1409,2.7154,3.1011,2.9156,3.0111,2.5773,2.5297,2.3008,2.3437,2.7274,3.0921,2.4594,3.7497,2.7104,2.3376,2.2938,2.0396,2.8006,2.9261,2.8207,2.857,2.2159,3.4818,3.5353,2.1583,2.9464,3.2821,3.6662,2.9392,3.0139,2.8324,2.6032,2.0811,2.1504,2.3591,1.806,2.8982
0.52742,0.6209,0.47474,0.63195,0.65155,0.67008,0.65982,0.71171,0.59113,0.55582,0.63557,0.65651,0.58146,0.50459,0.50776,0.62881,0.5741,0.51051,0.6752,0.60382,0.51172,0.48812,0.52957,0.49936,0.59083,0.63516,0.66929,0.5122,0.45006,0.56461,0.52355,0.63552,0.60009,0.56555,0.61465,0.56863,0.58001,0.56087,0.5606,0.53443,0.58351,0.58509,0.60266,0.50876,0.54761,0.57021,0.54838,0.6032,0.60377,0.74821,0.62434,0.70892,0.49686,0.4419,0.42369,0.57016,0.56489,0.50423,0.47745,0.52602,0.44418,0.60056,0.55076,0.58402,0.57082,0.60763,0.55005,0.56212,0.39701,0.50564,0.41192,0.71116,0.59406,0.61191,0.58603,0.65642,0.63091,0.53592,0.59334,0.61942,0.56512,0.73626,0.65744,0.53234,0.61844,0.61285,0.70623,0.58812,0.60767,0.66975,0.65243,0.57445,0.27048,0.28098,0.20155,0.91489
2.5633,3.1009,3.1776,3.2899,3.1516,3.0879,3.0498,2.541,3.2093,3.2757,3.175,3.2145,3.1556,3.1085,3.1631,2.9837,3.1675,3.284,3.3159,3.2604,3.2312,3.0684,3.1523,2.9683,3.1043,3.1105,3.2912,3.2398,3.093,2.9195,3.0911,2.9416,3.0546,3.1049,3.1686,3.2252,3.2933,2.9553,3.1009,3.0652,3.1385,3.1235,3.2419,3.2065,3.2896,3.1836,3.0633,2.9815,3.1161,2.9664,3.1989,3.0153,3.1344,3.1358,2.9983,2.8657,2.9381,3.1109,2.8755,3.1671,3.1466,3.0382,3.1886,3.0086,3.1483,3.2067,3.1946,3.1414,3.0574,2.9333,2.9568,2.7057,3.067,3.0804,3.3037,3.2028,3.175,3.1496,3.1442,2.9552,3.0249,2.751,2.8133,3.1358,2.9664,2.9382,2.7241,2.9229,2.7225,3.0014,3.0818,2.4116,3.045,3.0397,2.8603,2.1227
2.2291,1.9802,2.1915,2.0523,2.2715,2.2493,1.946,2.3895,1.6897,1.8287,2.0533,1.2361,1.8938,2.4341,1.9993,2.2608,1.1986,1.9353,1.904,1.9832,1.6975,2.0135,2.0009,1.7681,1.7274,1.9741,2.1135,1.5722,1.6536,1.9355,1.8032,2.0321,1.2149,1.8454,1.7962,1.7704,1.9724,1.9245,1.9915,2.1239,1.8111,1.5595,1.7708,1.2479,2.227,2.2665,1.7666,2.2867,1.6798,0.75804,1.6819,0.88209,1.8424,2.2758,1.8385,2.0026,1.6439,1.4156,1.2433,0.87675,1.8091,1.6501,1.9645,1.8824,2.0179,1.7857,1.4892,1.3424,1.499,2.1403,1.7665,0.72382,1.6097,1.4891,1.7866,1.5631,2.4065,2.5613,2.5631,1.973,1.3472,0.68326,0.90112,1.3024,1.8058,2.0541,0.80315,1.9183,1.2271,1.4519,1.3173,0.26886,1.3917,1.0839,1.0622,0.44018
2.1061,1.9981,1.867,2.0775,2.042,2.0056,2.1685,1.9921,1.9931,1.8809,2.0013,2.0852,2.0015,2.0127,1.9665,2.0118,1.9767,1.8819,2.0466,2.0134,1.9208,1.8523,1.8781,1.8608,2.0305,1.9361,2.058,1.8932,1.7765,1.759,1.9256,1.8625,1.878,1.9541,2.0212,1.8451,2.1172,1.9792,1.8957,2.1239,2.0649,1.8908,2.0668,1.7664,1.9896,2.0508,1.9701,1.9185,1.8678,1.4697,1.7898,1.4521,1.7899,1.805,1.6723,1.9656,1.4966,1.902,1.3482,1.586,1.5765,1.6419,1.9713,2.0022,2.0565,1.9221,1.8873,1.7466,1.599,1.8681,1.6173,1.2566,1.7936,1.8368,1.9655,1.946,2.0196,2.1157,2.0741,1.9715,1.567,1.4006,1.306,1.6455,1.5557,1.6957,1.4419,1.6919,1.6293,1.6218,1.7235,0.98403,0.89979,1.0751,0.83827,1.2542
2.1061,1.9981,1.867,2.0775,2.042,2.0056,2.1685,1.9921,1.9931,1.8809,2.0013,2.0852,2.0015,2.0127,1.9665,2.0118,1.9767,1.8819,2.0466,2.0134,1.9208,1.8523,1.8781,1.8608,2.0305,1.9361,2.058,1.8932,1.7765,1.759,1.9256,1.8625,1.878,1.9541,2.0212,1.8451,2.1172,1.9792,1.8957,2.1239,2.0649,1.8908,2.0668,1.7664,1.9896,2.0508,1.9701,1.9185,1.8678,1.4697,1.7898,1.4521,1.7899,1.805,1.6723,1.9656,1.4966,1.902,1.3482,1.586,1.5765,1.6419,1.9713,2.0022,2.0565,1.9221,1.8873,1.7466,1.599,1.8681,1.6173,1.2566,1.7936,1.8368,1.9655,1.946,2.0196,2.1157,2.0741,1.9715,1.567,1.4006,1.306,1.6455,1.5557,1.6957,1.4419,1.6919,1.6293,1.6218,1.7235,0.98403,0.89979,1.0751,0.83827,1.2542
7.5036,8.1706,8.2385,7.6658,7.6654,7.5717,7.4895,7.2738,7.5843,8.4121,7.7366,7.7584,7.6805,7.4885,7.6195,7.4749,7.6894,7.7335,7.5976,7.404,7.8266,7.5618,8.0211,7.1623,7.3975,7.8311,8.1831,7.6845,7.7106,7.2489,7.5778,7.8882,7.469,7.9975,7.395,8.1323,8.0445,7.4284,7.7876,7.7111,7.7064,8.0638,7.6754,7.896,7.96,7.4027,7.6315,7.7545,7.6656,7.701,7.4729,7.3752,7.566,7.8175,7.4058,7.285,6.8639,7.2146,6.8132,7.7854,7.9343,7.6305,7.5125,7.6923,7.6751,7.9582,7.8299,7.8855,7.5559,6.9811,7.4367,7.866,7.5513,7.2345,8.1918,7.6504,7.9846,7.9369,7.8768,7.3335,7.5635,7.9558,7.8523,7.1651,7.4373,7.2862,7.8422,7.5515,7.5733,8.2382,7.9768,8.4057,7.3833,7.6301,7.5066,8.1371
7.5034,8.1331,8.1487,7.5395,7.5862,7.493,7.4114,7.1988,7.5209,8.3824,7.6851,7.6725,7.598,7.3775,7.51,7.3579,7.606,7.6926,7.5558,7.3586,7.7557,7.4561,7.9445,7.0728,7.3569,7.7877,8.1238,7.6325,7.6091,7.1223,7.4571,7.845,7.4467,7.9464,7.3335,8.085,7.9719,7.3189,7.7006,7.6163,7.6751,8.0264,7.6735,7.8997,7.866,7.2937,7.5751,7.6628,7.6333,7.705,7.4088,7.3616,7.4821,7.7087,7.2598,7.1831,6.7798,7.1508,6.6913,7.7634,7.8046,7.5249,7.4114,7.6422,7.6263,7.9115,7.8079,7.8474,7.4108,6.8309,7.3025,7.8157,7.4968,7.2079,8.1545,7.6499,7.8944,7.8231,7.7848,7.2174,7.5502,7.9329,7.8325,7.1267,7.3197,7.1814,7.8159,7.474,7.5399,8.181,7.9441,8.3756,7.283,7.5471,7.4627,8.0624
3.8064,4.4232,4.2593,4.1474,4.0145,3.9149,3.9207,3.9156,4.0967,4.4407,4.0065,4.1717,3.7796,3.6622,3.815,3.7654,4.1716,4.0137,4.0307,3.879,4.1526,3.9584,4.1933,3.5772,3.8469,4.1189,4.155,4.2176,4.0089,3.8739,3.8735,4.3731,3.9173,4.1596,3.6646,4.3284,4.2812,3.6563,4.0738,4.1984,3.8731,4.2206,3.9902,4.0915,4.2741,3.8491,4.0045,3.9391,4.0091,4.3315,3.8438,3.8353,4.0039,4.062,3.7768,3.6584,3.4345,3.7621,3.4435,4.2177,4.1587,4.0891,3.9316,4.0102,4.1189,4.2376,4.0256,4.1656,3.8077,3.4948,3.653,4.2588,4.0285,3.988,4.3889,4.0335,4.083,4.1117,4.1312,3.6307,4.0482,4.4782,4.2316,3.807,3.9018,3.7411,4.3483,4.0305,4.161,4.5042,4.2967,4.3015,3.8355,4.0124,3.8495,3.9814
7.217,7.8639,7.8413,7.3624,7.3775,7.2814,7.2058,6.9965,7.2676,7.9964,7.3721,7.4287,7.3834,7.1944,7.3365,7.2012,7.3357,7.4131,7.3172,7.0938,7.5372,7.2724,7.6835,6.919,7.1102,7.5039,7.8152,7.3328,7.3906,6.9556,7.2932,7.5994,7.1547,7.6635,7.1113,7.7337,7.7252,7.1791,7.4722,7.4337,7.3616,7.7275,7.3517,7.5276,7.6199,7.1353,7.3694,7.413,7.2557,7.2391,7.1668,6.9587,7.2661,7.4734,7.0754,7.024,6.5527,6.9404,6.4561,7.3231,7.5774,7.249,7.2445,7.4328,7.3849,7.6271,7.4881,7.5417,7.2069,6.7247,7.1132,7.4047,7.2573,6.8505,7.842,7.3044,7.6648,7.6269,7.5734,7.0558,7.1329,7.486,7.3918,6.8009,7.0392,6.9748,7.3943,7.1931,7.1647,7.7938,7.5477,8.2602,7.0734,7.3298,7.1464,8.0441
3.1232,2.9804,2.8585,2.7873,2.8713,2.8873,2.844,3.4142,2.8247,2.4968,2.8383,3.2786,2.7336,2.9495,2.9252,2.8335,3.05,2.9993,2.9177,2.7635,3.3019,2.9537,2.8189,2.8873,2.7224,2.8646,3.0132,2.9568,2.8584,2.9167,2.8131,3.2001,2.9378,2.8456,2.9404,3.062,3.0614,3.0725,2.8816,2.8705,2.6712,2.7332,2.7857,2.8713,2.9446,2.968,2.888,2.8166,2.9713,3.3579,2.4991,3.1138,2.7296,2.7796,2.3339,2.6454,2.7052,2.5623,2.4787,2.8032,2.8638,3.1657,2.8737,2.9152,3.0341,3.0877,2.695,2.8567,2.6388,2.7977,2.3396,3.4348,2.81,3.0151,2.8152,2.64,2.8449,2.993,2.8513,3.0814,2.8899,4.001,3.6046,2.7165,2.9394,3.1608,3.5623,3.0681,3.5132,3.436,3.4651,2.8102,2.14,2.469,1.8142,3.5343
